@type,@context,streetAddress,addressLocality,addressRegion,postalCode,latitude,longitude,priceString,price,beds,baths,sqft,name,url
GeoCoordinates,http://schema.org,159 Daus Mill Rd,Dunlap,TN,37327,"1,904",35.317043,-85.42376,"$200,000",200000,3,2,1904,"159 Daus Mill Rd, Dunlap, TN 37327",https://www.zillow.com/homedetails/159-Daus-Mill-Rd-Dunlap-TN-37327/81232473_zpid/
GeoCoordinates,http://schema.org,229 E Legion Cir,Pikeville,TN,37367,"1,125",35.603043,-85.18723,"$144,000",144000,3,1,1125,"229 E Legion Cir, Pikeville, TN 37367",https://www.zillow.com/homedetails/229-E-Legion-Cir-Pikeville-TN-37367/40792661_zpid/
GeoCoordinates,http://schema.org,1519 N Winer Dr,Soddy Daisy,TN,37379,"1,728",35.21237,-85.157364,"$285,000",285000,3,2,1728,"1519 N Winer Dr, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/1519-N-Winer-Dr-Soddy-Daisy-TN-37379/41377044_zpid/
GeoCoordinates,http://schema.org,8328 Mahan Gap Rd,Ooltewah,TN,37363,"1,834",35.17316,-85.02508,"$335,000",335000,3,2,1834,"8328 Mahan Gap Rd, Ooltewah, TN 37363",https://www.zillow.com/homedetails/8328-Mahan-Gap-Rd-Ooltewah-TN-37363/41389009_zpid/
GeoCoordinates,http://schema.org,87 Stone Creek Rd,Dunlap,TN,37327,"1,101",35.319958,-85.42312,"$82,000",82000,2,1,1101,"87 Stone Creek Rd, Dunlap, TN 37327",https://www.zillow.com/homedetails/87-Stone-Creek-Rd-Dunlap-TN-37327/42123474_zpid/
GeoCoordinates,http://schema.org,2621 Brenon Wood Ln,Signal Mountain,TN,37377,"5,407",35.206516,-85.33433,$1.18M,1.18,4,5,5407,"2621 Brenon Wood Ln, Signal Mountain, TN 37377",https://www.zillow.com/homedetails/2621-Brenon-Wood-Ln-Signal-Mountain-TN-37377/103815773_zpid/
GeoCoordinates,http://schema.org,13355 Emerald Bay Dr,Soddy Daisy,TN,37379,35.31535,-85.10742,"$66,500",66500,1,,,"13355 Emerald Bay Dr, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/13355-Emerald-Bay-Dr-Soddy-Daisy-TN-37379/191983859_zpid/
GeoCoordinates,http://schema.org,195 Lakeshore St,Dayton,TN,37321,"1,650",35.49368,-85.004074,"$450,000",450000,3,2,1650,"195 Lakeshore St, Dayton, TN 37321",https://www.zillow.com/homedetails/195-Lakeshore-St-Dayton-TN-37321/2055330362_zpid/
GeoCoordinates,http://schema.org,746 Wood Grove Cir LOT 21,Hixson,TN,37343,"1,630",35.151077,-85.24409,"$352,375",352375,2,4,1630,"746 Wood Grove Cir Lot 21, Hixson, TN 37343",https://www.zillow.com/homedetails/746-Wood-Grove-Cir-LOT-21-Hixson-TN-37343/2060958750_zpid/
GeoCoordinates,http://schema.org,8264 Mountain Laurel Trl #20,Signal Mountain,TN,37377,"4,688",35.216244,-85.25602,$1.72M,1.72,5,6,4688,"8264 Mountain Laurel Trl #20, Signal Mountain, TN 37377",https://www.zillow.com/homedetails/8264-Mountain-Laurel-Trl-20-Signal-Mountain-TN-37377/2063020798_zpid/
GeoCoordinates,http://schema.org,7205 Tanya Dr,Harrison,TN,37341,"1,600",35.19106,-85.067375,"$321,000",321000,3,2,1600,"7205 Tanya Dr, Harrison, TN 37341",https://www.zillow.com/homedetails/7205-Tanya-Dr-Harrison-TN-37341/41383524_zpid/
GeoCoordinates,http://schema.org,122 N Hills Dr,McMinnville,TN,37110,"1,514",35.70098,-85.79265,"$264,900",264900,3,2,1514,"122 N Hills Dr, Mcminnville, TN 37110",https://www.zillow.com/homedetails/122-N-Hills-Dr-McMinnville-TN-37110/42655613_zpid/
GeoCoordinates,http://schema.org,225 Rebel Hill St,McMinnville,TN,37110,960,35.694283,-85.76969,"$180,000",180000,2,1,960,"225 Rebel Hill St, Mcminnville, TN 37110",https://www.zillow.com/homedetails/225-Rebel-Hill-St-McMinnville-TN-37110/42656050_zpid/
GeoCoordinates,http://schema.org,110 Ash St,McMinnville,TN,37110,960,35.676003,-85.781555,"$175,000",175000,2,2,960,"110 Ash St, Mcminnville, TN 37110",https://www.zillow.com/homedetails/110-Ash-St-McMinnville-TN-37110/42659470_zpid/
GeoCoordinates,http://schema.org,49 Thunder Ridge Ct,McMinnville,TN,37110,"1,316",35.661198,-85.86005,"$249,900",249900,3,2,1316,"49 Thunder Ridge Ct, Mcminnville, TN 37110",https://www.zillow.com/homedetails/49-Thunder-Ridge-Ct-McMinnville-TN-37110/42661954_zpid/
GeoCoordinates,http://schema.org,0 W Ridge Rd #167,Pikeville,TN,37367,35.728973,-85.13112,"$20,000",20000,2,,,"0 W Ridge Rd #167, Pikeville, TN 37367",https://www.zillow.com/homedetails/0-W-Ridge-Rd-167-Pikeville-TN-37367/2055864923_zpid/
GeoCoordinates,http://schema.org,35 Monica St,McMinnville,TN,37110,"1,846",35.757614,-85.78105,"$317,900",317900,2,2,1846,"35 Monica St, Mcminnville, TN 37110",https://www.zillow.com/homedetails/35-Monica-St-McMinnville-TN-37110/2059468610_zpid/
GeoCoordinates,http://schema.org,6429 Serena Dr #42,Hixson,TN,37343,"2,073",35.15502,-85.19567,"$379,900",379900,3,3,2073,"6429 Serena Dr #42, Hixson, TN 37343",https://www.zillow.com/homedetails/6429-Serena-Dr-42-Hixson-TN-37343/2060880354_zpid/
GeoCoordinates,http://schema.org,7554 Paxton Cir #55,Hixson,TN,37343,"1,859",35.18088,-85.18771,"$530,700",530700,3,2,1859,"7554 Paxton Cir #55, Hixson, TN 37343",https://www.zillow.com/homedetails/7554-Paxton-Cir-55-Hixson-TN-37343/2061433241_zpid/
GeoCoordinates,http://schema.org,277 Black Mountain Rd E #23,Dunlap,TN,37327,35.52518,-85.48182,"$111,500",111500,8,,,"277 Black Mountain Rd E #23, Dunlap, TN 37327",https://www.zillow.com/homedetails/277-Black-Mountain-Rd-E-23-Dunlap-TN-37327/2064201980_zpid/
GeoCoordinates,http://schema.org,16326 Shipley Hollow Rd,Sale Creek,TN,37373,"1,166",35.41184,-85.07582,"$187,000",187000,2,1,1166,"16326 Shipley Hollow Rd, Sale Creek, TN 37373",https://www.zillow.com/homedetails/16326-Shipley-Hollow-Rd-Sale-Creek-TN-37373/41366913_zpid/
GeoCoordinates,http://schema.org,426 Shadowlawn St,McMinnville,TN,37110,"1,453",35.706726,-85.77696,"$195,000",195000,4,2,1453,"426 Shadowlawn St, Mcminnville, TN 37110",https://www.zillow.com/homedetails/426-Shadowlawn-St-McMinnville-TN-37110/42655196_zpid/
GeoCoordinates,http://schema.org,44 Swan Mill Rd,Mc Minnville,TN,37110,"2,150",35.586575,-85.82934,"$281,000",281000,3,2,2150,"44 Swan Mill Rd, Mc Minnville, TN 37110",https://www.zillow.com/homedetails/44-Swan-Mill-Rd-Mc-Minnville-TN-37110/42664133_zpid/
GeoCoordinates,http://schema.org,612 Sunset Valley Dr,Soddy Daisy,TN,37379,"2,181",35.236767,-85.17532,"$435,000",435000,4,3,2181,"612 Sunset Valley Dr, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/612-Sunset-Valley-Dr-Soddy-Daisy-TN-37379/103817710_zpid/
GeoCoordinates,http://schema.org,7997 Hampton Cove Dr,Ooltewah,TN,37363,"3,600",35.149723,-85.066696,"$765,000",765000,6,4,3600,"7997 Hampton Cove Dr, Ooltewah, TN 37363",https://www.zillow.com/homedetails/7997-Hampton-Cove-Dr-Ooltewah-TN-37363/192023078_zpid/
GeoCoordinates,http://schema.org,1715 McCallie Ferry Rd,Soddy Daisy,TN,37379,"1,474",35.338966,-85.07736,"$335,000",335000,3,2,1474,"1715 Mccallie Ferry Rd, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/1715-McCallie-Ferry-Rd-Soddy-Daisy-TN-37379/247380306_zpid/
GeoCoordinates,http://schema.org,591 Old Harrison Ferry Rd LOT 4,McMinnville,TN,37110,"1,456",35.663956,-85.73652,"$264,900",264900,3,2,1456,"591 Old Harrison Ferry Rd Lot 4, Mcminnville, TN 37110",https://www.zillow.com/homedetails/591-Old-Harrison-Ferry-Rd-LOT-4-McMinnville-TN-37110/2057667586_zpid/
GeoCoordinates,http://schema.org,7736 Farmwood Ln,Harrison,TN,37341,"1,598",35.16796,-85.10032,"$285,000",285000,3,3,1598,"7736 Farmwood Ln, Harrison, TN 37341",https://www.zillow.com/homedetails/7736-Farmwood-Ln-Harrison-TN-37341/41388573_zpid/
GeoCoordinates,http://schema.org,2435 Chimney Lake Cir,Soddy Daisy,TN,37379,"1,868",35.201515,-85.12915,"$394,500",394500,3,2,1868,"2435 Chimney Lake Cir, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/2435-Chimney-Lake-Cir-Soddy-Daisy-TN-37379/41382934_zpid/
GeoCoordinates,http://schema.org,185 Ketchersid Ln,Whitwell,TN,37397,"3,817",35.168346,-85.53204,"$475,000",475000,4,5,3817,"185 Ketchersid Ln, Whitwell, TN 37397",https://www.zillow.com/homedetails/185-Ketchersid-Ln-Whitwell-TN-37397/41770950_zpid/
GeoCoordinates,http://schema.org,3958 Mooneyham Lonewood Rd,Spencer,TN,38585,"1,176",35.75549,-85.3299,"$182,600",182600,3,1,1176,"3958 Mooneyham Lonewood Rd, Spencer, TN 38585",https://www.zillow.com/homedetails/3958-Mooneyham-Lonewood-Rd-Spencer-TN-38585/42544794_zpid/
GeoCoordinates,http://schema.org,109 Seitz St,Mc Minnville,TN,37110,"1,095",35.692005,-85.778946,"$155,000",155000,3,2,1095,"109 Seitz St, Mc Minnville, TN 37110",https://www.zillow.com/homedetails/109-Seitz-St-Mc-Minnville-TN-37110/42656523_zpid/
GeoCoordinates,http://schema.org,5 Mountain Creek Rd #3,Crossville,TN,38572,35.74134,-85.15936,"$41,900",41900,6,,,"5 Mountain Creek Rd #3, Crossville, TN 38572",https://www.zillow.com/homedetails/5-Mountain-Creek-Rd-3-Crossville-TN-38572/2056287529_zpid/
GeoCoordinates,http://schema.org,94 Hancock Dr,Morrison,TN,37357,"1,742",35.610424,-85.86922,"$475,000",475000,3,3,1742,"94 Hancock Dr, Morrison, TN 37357",https://www.zillow.com/homedetails/94-Hancock-Dr-Morrison-TN-37357/2058083537_zpid/
GeoCoordinates,http://schema.org,6404 Serena Dr #35,Hixson,TN,37343,"2,073",35.15502,-85.19567,"$400,000",400000,3,3,2073,"6404 Serena Dr #35, Hixson, TN 37343",https://www.zillow.com/homedetails/6404-Serena-Dr-35-Hixson-TN-37343/2060880462_zpid/
GeoCoordinates,http://schema.org,29591 State Route 108,Gruetli Laager,TN,37339,795,35.369392,-85.6339,"$172,000",172000,2,1,795,"29591 State Route 108, Gruetli Laager, TN 37339",https://www.zillow.com/homedetails/29591-State-Route-108-Gruetli-Laager-TN-37339/41362921_zpid/
GeoCoordinates,http://schema.org,1000 Sawyer Cemetery Rd,Signal Mountain,TN,37377,35.21054,-85.27166,"$315,000",315000,1,,,"1000 Sawyer Cemetery Rd, Signal Mountain, TN 37377",https://www.zillow.com/homedetails/1000-Sawyer-Cemetery-Rd-Signal-Mountain-TN-37377/41375449_zpid/
GeoCoordinates,http://schema.org,426 Glenway Ave,Signal Mountain,TN,37377,"3,392",35.168415,-85.30248,"$320,000",320000,3,3,3392,"426 Glenway Ave, Signal Mountain, TN 37377",https://www.zillow.com/homedetails/426-Glenway-Ave-Signal-Mountain-TN-37377/41384706_zpid/
GeoCoordinates,http://schema.org,0 Deer Run Rd,Altamont,TN,37301,35.412727,-85.868065,"$9,500",9500,2,,,"0 Deer Run Rd, Altamont, TN 37301",https://www.zillow.com/homedetails/0-Deer-Run-Rd-Altamont-TN-37301/2106348061_zpid/
GeoCoordinates,http://schema.org,8428 Shadowood Dr,Hixson,TN,37343,"1,368",35.203354,-85.18804,"$275,000",275000,3,2,1368,"8428 Shadowood Dr, Hixson, TN 37343",https://www.zillow.com/homedetails/8428-Shadowood-Dr-Hixson-TN-37343/41381378_zpid/
GeoCoordinates,http://schema.org,1727 Rock Bluff Rd,Hixson,TN,37343,"2,963",35.160187,-85.175186,"$485,000",485000,3,4,2963,"1727 Rock Bluff Rd, Hixson, TN 37343",https://www.zillow.com/homedetails/1727-Rock-Bluff-Rd-Hixson-TN-37343/41387538_zpid/
GeoCoordinates,http://schema.org,715 Old Rock Island Rd,Rock Island,TN,38581,"2,603",35.729088,-85.6828,"$510,000",510000,4,3,2603,"715 Old Rock Island Rd, Rock Island, TN 38581",https://www.zillow.com/homedetails/715-Old-Rock-Island-Rd-Rock-Island-TN-38581/42653927_zpid/
GeoCoordinates,http://schema.org,105 Cherry Ln,McMinnville,TN,37110,"1,107",35.703247,-85.76868,"$197,500",197500,3,1,1107,"105 Cherry Ln, Mcminnville, TN 37110",https://www.zillow.com/homedetails/105-Cherry-Ln-McMinnville-TN-37110/42655389_zpid/
GeoCoordinates,http://schema.org,139 Clearview Dr,McMinnville,TN,37110,"1,300",35.70074,-85.774506,"$225,000",225000,3,1,1300,"139 Clearview Dr, Mcminnville, TN 37110",https://www.zillow.com/homedetails/139-Clearview-Dr-McMinnville-TN-37110/42655464_zpid/
GeoCoordinates,http://schema.org,627 Fisher Rd,Dayton,TN,37321,"2,240",35.47363,-84.961,"$559,000",559000,3,2,2240,"627 Fisher Rd, Dayton, TN 37321",https://www.zillow.com/homedetails/627-Fisher-Rd-Dayton-TN-37321/63657441_zpid/
GeoCoordinates,http://schema.org,12230 Back Valley Rd,Soddy Daisy,TN,37379,"3,700",35.31641,-85.15648,"$599,900",599900,4,4,3700,"12230 Back Valley Rd, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/12230-Back-Valley-Rd-Soddy-Daisy-TN-37379/80498890_zpid/
GeoCoordinates,http://schema.org,1729 Ridge Cliff Dr,Monteagle,TN,37356,"2,118",35.20465,-85.82442,"$520,000",520000,4,3,2118,"1729 Ridge Cliff Dr, Monteagle, TN 37356",https://www.zillow.com/homedetails/1729-Ridge-Cliff-Dr-Monteagle-TN-37356/81120271_zpid/
GeoCoordinates,http://schema.org,2100 Short Leaf Ln,Soddy Daisy,TN,37379,"1,892",35.22423,-85.14981,"$316,000",316000,3,3,1892,"2100 Short Leaf Ln, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/2100-Short-Leaf-Ln-Soddy-Daisy-TN-37379/191994214_zpid/
GeoCoordinates,http://schema.org,434 60th Ave N,Gruetli Laager,TN,37339,"2,200",35.376446,-85.59375,"$295,000",295000,4,2,2200,"434 60th Ave N, Gruetli Laager, TN 37339",https://www.zillow.com/homedetails/434-60th-Ave-N-Gruetli-Laager-TN-37339/226915929_zpid/
GeoCoordinates,http://schema.org,1441 Railroad St,Dayton,TN,37321,35.496918,-85.01325,"$100,000",100000,0,,,"1441 Railroad St, Dayton, TN 37321",https://www.zillow.com/homedetails/1441-Railroad-St-Dayton-TN-37321/2055777502_zpid/
GeoCoordinates,http://schema.org,42 Dandy Rd,Signal Mountain,TN,37377,35.21411,-85.39528,"$41,000",41000,1,,,"42 Dandy Rd, Signal Mountain, TN 37377",https://www.zillow.com/homedetails/42-Dandy-Rd-Signal-Mountain-TN-37377/2056575146_zpid/
GeoCoordinates,http://schema.org,7950 Highway 60 LOT 5,Georgetown,TN,37336,35.30657,-84.96036,"$366,840",366840,20,,,"7950 Highway 60 Lot 5, Georgetown, TN 37336",https://www.zillow.com/homedetails/7950-Highway-60-LOT-5-Georgetown-TN-37336/2059462184_zpid/
GeoCoordinates,http://schema.org,54 Bluff View Dr #54,Dunlap,TN,37327,35.344715,-85.43801,"$89,500",89500,5,,,"54 Bluff View Dr #54, Dunlap, TN 37327",https://www.zillow.com/homedetails/54-Bluff-View-Dr-54-Dunlap-TN-37327/2060129752_zpid/
GeoCoordinates,http://schema.org,121 Cordell Rd,Gruetli Laager,TN,37339,912,35.37127,-85.61479,"$120,000",120000,2,1,912,"121 Cordell Rd, Gruetli Laager, TN 37339",https://www.zillow.com/homedetails/121-Cordell-Rd-Gruetli-Laager-TN-37339/41362773_zpid/
GeoCoordinates,http://schema.org,11735 Old Back Valley Rd,Soddy Daisy,TN,37379,"1,064",35.302437,-85.16483,"$215,000",215000,2,1,1064,"11735 Old Back Valley Rd, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/11735-Old-Back-Valley-Rd-Soddy-Daisy-TN-37379/41369133_zpid/
GeoCoordinates,http://schema.org,8819 River Cove Dr,Harrison,TN,37341,"2,624",35.177395,-85.09717,"$395,000",395000,4,4,2624,"8819 River Cove Dr, Harrison, TN 37341",https://www.zillow.com/homedetails/8819-River-Cove-Dr-Harrison-TN-37341/41388352_zpid/
GeoCoordinates,http://schema.org,833 Sioux Trl,McMinnville,TN,37110,"2,516",35.671974,-85.799736,"$320,000",320000,4,3,2516,"833 Sioux Trl, Mcminnville, TN 37110",https://www.zillow.com/homedetails/833-Sioux-Trl-McMinnville-TN-37110/42659738_zpid/
GeoCoordinates,http://schema.org,135 John Cantrell Rd,McMinnville,TN,37110,"3,168",35.651268,-85.8206,$1.75M,1.75,3,3,3168,"135 John Cantrell Rd, Mcminnville, TN 37110",https://www.zillow.com/homedetails/135-John-Cantrell-Rd-McMinnville-TN-37110/42661389_zpid/
GeoCoordinates,http://schema.org,1409 Escape Dr,Evensville,TN,37332,"4,238",35.58881,-84.95911,$1.00M,1,4,4,4238,"1409 Escape Dr, Evensville, TN 37332",https://www.zillow.com/homedetails/1409-Escape-Dr-Evensville-TN-37332/63657269_zpid/
GeoCoordinates,http://schema.org,8693 Woodbury Acre Ct,Harrison,TN,37341,"2,288",35.172943,-85.07117,"$505,142",505142,3,3,2288,"8693 Woodbury Acre Ct, Harrison, TN 37341",https://www.zillow.com/homedetails/8693-Woodbury-Acre-Ct-Harrison-TN-37341/295457992_zpid/
GeoCoordinates,http://schema.org,1747 Yager Rd,McMinnville,TN,37110,"36,552",35.714756,-85.79677,$2.40M,2.4,8,4,36552,"1747 Yager Rd, Mcminnville, TN 37110",https://www.zillow.com/homedetails/1747-Yager-Rd-McMinnville-TN-37110/300067130_zpid/
GeoCoordinates,http://schema.org,27.33 Piney Creek Rd,Spencer,TN,38585,35.635555,-85.421974,"$255,000",255000,27,,,"27.33 Piney Creek Rd, Spencer, TN 38585",https://www.zillow.com/homedetails/27-33-Piney-Creek-Rd-Spencer-TN-38585/2056015094_zpid/
GeoCoordinates,http://schema.org,0 Sunshine Ln LOT 4,Gruetli Laager,TN,37339,35.355377,-85.64939,"$34,600",34600,1,,,"0 Sunshine Ln Lot 4, Gruetli Laager, TN 37339",https://www.zillow.com/homedetails/0-Sunshine-Ln-LOT-4-Gruetli-Laager-TN-37339/2056996562_zpid/
GeoCoordinates,http://schema.org,86 Kelly Creek Rd,Whitwell,TN,37397,35.30859,-85.56255,"$191,845",191845,86,,,"86 Kelly Creek Rd, Whitwell, TN 37397",https://www.zillow.com/homedetails/86-Kelly-Creek-Rd-Whitwell-TN-37397/2059001577_zpid/
GeoCoordinates,http://schema.org,1.29 Dakota Ln,Spencer,TN,38585,35.669292,-85.554886,"$37,500",37500,1,,,"1.29 Dakota Ln, Spencer, TN 38585",https://www.zillow.com/homedetails/1-29-Dakota-Ln-Spencer-TN-38585/2060416399_zpid/
GeoCoordinates,http://schema.org,0 Henry Rd,Whitwell,TN,37397,35.290367,-85.44212,"$16,900",16900,1,,,"0 Henry Rd, Whitwell, TN 37397",https://www.zillow.com/homedetails/0-Henry-Rd-Whitwell-TN-37397/2066586704_zpid/
GeoCoordinates,http://schema.org,12343 Clift Mill Rd,Soddy Daisy,TN,37379,"2,441",35.295956,-85.10155,"$535,000",535000,3,2,2441,"12343 Clift Mill Rd, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/12343-Clift-Mill-Rd-Soddy-Daisy-TN-37379/41369805_zpid/
GeoCoordinates,http://schema.org,104 Bumpy Rd,McMinnville,TN,37110,"1,984",35.703472,-85.77728,"$250,000",250000,4,2,1984,"104 Bumpy Rd, Mcminnville, TN 37110",https://www.zillow.com/homedetails/104-Bumpy-Rd-McMinnville-TN-37110/42655529_zpid/
GeoCoordinates,http://schema.org,210 Petigap Rd,McMinnville,TN,37110,"1,536",35.67409,-85.88185,"$299,900",299900,4,2,1536,"210 Petigap Rd, Mcminnville, TN 37110",https://www.zillow.com/homedetails/210-Petigap-Rd-McMinnville-TN-37110/42657734_zpid/
GeoCoordinates,http://schema.org,1645 Highway 283,Whitwell,TN,37397,"2,036",35.18785,-85.50234,"$300,000",300000,3,2,2036,"1645 Highway 283, Whitwell, TN 37397",https://www.zillow.com/homedetails/1645-Highway-283-Whitwell-TN-37397/81111477_zpid/
GeoCoordinates,http://schema.org,1926 Rock Bass Way #40,Soddy Daisy,TN,37379,"3,034",35.286057,-85.09823,"$597,489",597489,3,3,3034,"1926 Rock Bass Way #40, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/1926-Rock-Bass-Way-40-Soddy-Daisy-TN-37379/2055538371_zpid/
GeoCoordinates,http://schema.org,76 Fox Ridge Rd #76,Pikeville,TN,37367,35.73345,-85.136795,"$23,500",23500,5,,,"76 Fox Ridge Rd #76, Pikeville, TN 37367",https://www.zillow.com/homedetails/76-Fox-Ridge-Rd-76-Pikeville-TN-37367/2059813199_zpid/
GeoCoordinates,http://schema.org,33 Stone Ridge Rd #33,Pikeville,TN,37367,35.569645,-85.15565,"$23,400",23400,6,,,"33 Stone Ridge Rd #33, Pikeville, TN 37367",https://www.zillow.com/homedetails/33-Stone-Ridge-Rd-33-Pikeville-TN-37367/2059813550_zpid/
GeoCoordinates,http://schema.org,8942 Mooneyham Lonewood Rd,Spencer,TN,38585,35.76069,-85.267,"$270,000",270000,57,,,"8942 Mooneyham Lonewood Rd, Spencer, TN 38585",https://www.zillow.com/homedetails/8942-Mooneyham-Lonewood-Rd-Spencer-TN-38585/2061815762_zpid/
GeoCoordinates,http://schema.org,0 Wilson Rd,McMinnville,TN,37110,35.74163,-85.79935,"$98,000",98000,6,,,"0 Wilson Rd, Mcminnville, TN 37110",https://www.zillow.com/homedetails/0-Wilson-Rd-McMinnville-TN-37110/2066670683_zpid/
GeoCoordinates,http://schema.org,0 Stone Ridge Rd,Pikeville,TN,37367,35.56938,-85.156494,"$18,000",18000,3,,,"0 Stone Ridge Rd, Pikeville, TN 37367",https://www.zillow.com/homedetails/0-Stone-Ridge-Rd-Pikeville-TN-37367/2108837298_zpid/
GeoCoordinates,http://schema.org,1538 N Chester Rd,Hixson,TN,37343,"1,608",35.20842,-85.162224,"$280,000",280000,3,2,1608,"1538 N Chester Rd, Hixson, TN 37343",https://www.zillow.com/homedetails/1538-N-Chester-Rd-Hixson-TN-37343/41377008_zpid/
GeoCoordinates,http://schema.org,7410 S Dent Rd,Hixson,TN,37343,"1,640",35.186172,-85.20635,"$260,000",260000,4,2,1640,"7410 S Dent Rd, Hixson, TN 37343",https://www.zillow.com/homedetails/7410-S-Dent-Rd-Hixson-TN-37343/41380213_zpid/
GeoCoordinates,http://schema.org,3513 Gold Point Cir S,Hixson,TN,37343,"3,057",35.1734,-85.146355,"$620,000",620000,3,3,3057,"3513 Gold Point Cir S, Hixson, TN 37343",https://www.zillow.com/homedetails/3513-Gold-Point-Cir-S-Hixson-TN-37343/41387861_zpid/
GeoCoordinates,http://schema.org,1975 Ledford Rd,Soddy Daisy,TN,37379,"2,052",35.33762,-85.17828,"$253,000",253000,4,2,2052,"1975 Ledford Rd, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/1975-Ledford-Rd-Soddy-Daisy-TN-37379/55215994_zpid/
GeoCoordinates,http://schema.org,147 Dakota Ln,Spencer,TN,38585,"1,446",35.66697,-85.553986,"$400,000",400000,3,2,1446,"147 Dakota Ln, Spencer, TN 38585",https://www.zillow.com/homedetails/147-Dakota-Ln-Spencer-TN-38585/70544283_zpid/
GeoCoordinates,http://schema.org,6463 State Route 56,Coalmont,TN,37313,"1,216",35.330822,-85.713745,"$151,000",151000,3,2,1216,"6463 State Route 56, Coalmont, TN 37313",https://www.zillow.com/homedetails/6463-State-Route-56-Coalmont-TN-37313/81181901_zpid/
GeoCoordinates,http://schema.org,804 Raccoon Ridge Rd,Spring City,TN,37381,35.705982,-85.01049,"$65,000",65000,12,,,"804 Raccoon Ridge Rd, Spring City, TN 37381",https://www.zillow.com/homedetails/804-Raccoon-Ridge-Rd-Spring-City-TN-37381/2055937402_zpid/
GeoCoordinates,http://schema.org,109 Norman Creek Rd,Evensville,TN,37332,"1,214",35.55162,-84.972336,"$234,900",234900,3,2,1214,"109 Norman Creek Rd, Evensville, TN 37332",https://www.zillow.com/homedetails/109-Norman-Creek-Rd-Evensville-TN-37332/2056222182_zpid/
GeoCoordinates,http://schema.org,41 Chisam Ct,McMinnville,TN,37110,"1,200",35.71147,-85.75068,"$257,500",257500,3,2,1200,"41 Chisam Ct, Mcminnville, TN 37110",https://www.zillow.com/homedetails/41-Chisam-Ct-McMinnville-TN-37110/2056281457_zpid/
GeoCoordinates,http://schema.org,553 Mooneyham Rd,Pikeville,TN,37367,35.550507,-85.38884,"$265,000",265000,33,,,"553 Mooneyham Rd, Pikeville, TN 37367",https://www.zillow.com/homedetails/553-Mooneyham-Rd-Pikeville-TN-37367/2059003937_zpid/
GeoCoordinates,http://schema.org,0 Cherokee Ridge Rd #19,Pikeville,TN,37367,35.571117,-85.158394,"$13,500",13500,2,,,"0 Cherokee Ridge Rd #19, Pikeville, TN 37367",https://www.zillow.com/homedetails/0-Cherokee-Ridge-Rd-19-Pikeville-TN-37367/2059814212_zpid/
GeoCoordinates,http://schema.org,0 Mount Leo Heights St,McMinnville,TN,37110,35.670143,-85.75666,"$11,000",11000,0,,,"0 Mount Leo Heights St, Mcminnville, TN 37110",https://www.zillow.com/homedetails/0-Mount-Leo-Heights-St-McMinnville-TN-37110/2060561329_zpid/
